PaperId,Titulo,Autores,Ano,Data_Publicacao,Veiculo,DOI,ArXiv_ID,Resumo,URL
0da66d1df1d50329140f3564f3313fe90e33ec22,Multimodal Disease Progression Modeling via Spatiotemporal Disentanglement and Multiscale Alignment,Chen Liu; Wenfang Yao; Kejing Yin; William K. Cheung; Jing Qin,2025,2025-10-13,Neural Information Processing Systems,10.48550/arXiv.2510.11112,2510.11112,"Longitudinal multimodal data, including electronic health records (EHR) and sequential chest X-rays (CXRs), is critical for modeling disease progression, yet remains underutilized due to two key challenges: (1) redundancy in consecutive CXR sequences, where static anatomical regions dominate over clinically-meaningful dynamics, and (2) temporal misalignment between sparse, irregular imaging and continuous EHR data. We introduce $\texttt{DiPro}$, a novel framework that addresses these challenges through region-aware disentanglement and multi-timescale alignment. First, we disentangle static (anatomy) and dynamic (pathology progression) features in sequential CXRs, prioritizing disease-relevant changes. Second, we hierarchically align these static and dynamic CXR features with asynchronous EHR data via local (pairwise interval-level) and global (full-sequence) synchronization to model coherent progression pathways. Extensive experiments on the MIMIC dataset demonstrate that $\texttt{DiPro}$ could effectively extract temporal clinical dynamics and achieve state-of-the-art performance on both disease progression identification and general ICU prediction tasks.",https://www.semanticscholar.org/paper/0da66d1df1d50329140f3564f3313fe90e33ec22
0dee0ac8327b514bec6f320b358eb5c9c9ec7900,Construction of General Representation Model and Cross-domain Migration Method Based on Multi-modal Comparative Learning,Qianhui Yu; G. Lin; Zhe Zhang; Xudong Zhang; Zhimin Zhang; Jintao Cui; Xiaoxi Liu,2025,2025-09-27,"2025 2nd International Seminar on Artificial Intelligence, Computer Technology and Control Engineering (ACTCE)",10.1109/ACTCE66599.2025.00129,,"In order to solve the core problems of modal heterogeneity, semantic gap and model performance degradation in multi-modal data applications, this paper proposes a framework of Dynamic Domain-aware Multimodal Contrastive Learning (DD MCL), aiming at constructing a general multi-modal representation model and realizing efficient cross-domain migration. The framework is optimized through three stages: pre-training, self-adaptation and joint optimization. In the pre-training stage, Modality Attention Weight Network (MAWN) is introduced to dynamically fuse modal features, and the modes are initially aligned with standard comparison loss. In the adaptive phase, Domain-Aware Contrastive Loss (DACL) is activated for unlabeled target domain data, balancing the contrastive learning intensity between the source and target domains through dynamic weight coefficients to alleviate distribution differences between domains; In the joint optimization stage, a Memory Replay Mechanism (MRM) is introduced to construct a source domain sample ""memory bank"" to avoid catastrophic forgetting of the model when adapting to the target domain. At the same time, the weighted sum of source domain contrastive loss, target domain contrastive loss, and memory replay loss is used as the overall loss function to optimize the model. In the experiment, MS-COCO is used as the source domain data set, cartoon illustration data set CIBR and medical image report data set MIMIC-CXR are used as the target domain data set, ViT-B/16 and RoBERTa-base are used as encoders, and Recall@1, Recall@5 and Recall@10 of cross-modal retrieval tasks are used as evaluation indexes. The results show that the Recall@1 index of image-to-text (I2T) and text-to-image (T2I) retrieval tasks of DDMCL on CIBR and MIMIC-CXR reaches 45.7 and 43.9, respectively, which is significantly better than the baseline models such as CLIP and ALBEF. Ablation experiments verify that the core components of MAWN, DACL and MRM contribute significantly to the performance, and the model performance is the best when the domain sensing weight β is in the range of 0.6-0.8. The research shows that DDMCL can effectively realize cross-modal semantic fusion and efficient cross-domain migration without target domain labeling, and improve the generalization ability and application efficiency of the model in complex and data-scarce scenarios.",https://www.semanticscholar.org/paper/0dee0ac8327b514bec6f320b358eb5c9c9ec7900
0f8fcb13cf90acc4b42438dd31b951537bfbfcf1,X-Plain: Vision-Language Knowledge Distillation for Interpretable Chest X-Ray Diagnosis,S. Sadhya; Xiaojun Qi,2026,2026-04-08,IEEE International Symposium on Biomedical Imaging,10.1109/ISBI61048.2026.11515681,,"We introduce X-PLAIN, a vision-language distillation framework for interpretable chest X-ray diagnosis. A frozen BLIP-2 teacher provides rich multimodal embeddings and textual explanations, while a compact EfficientNet-B3 student learns to replicate these representations and perform multilabel disease classification. A fine-tuned GPT-2 decoder generates natural-language explanations from the student's distilled embeddings, validating semantic fidelity. Trained on a balanced 100k-pair subset of MIMIC-CXR, the student is optimized using a multi-task objective that combines classification, visual, and textual distillation losses. Evaluations on MIMIC-CXR and zero-shot transfer to OpenI show strong diagnostic accuracy and robust semantic alignment, despite the known limitations of n -gram metrics on short radiology impressions. X-PLAIN achieves an $800 \times$ parameter reduction compared to BLIP-2 with minimal accuracy loss, offering a scalable and interpretable pathway toward clinically deployable medical AI.",https://www.semanticscholar.org/paper/0f8fcb13cf90acc4b42438dd31b951537bfbfcf1
1410fff9fedf468cd5b4a82e4eda597f68151201,Instruction-Guided Lesion Segmentation for Chest X-rays with Automatically Generated Large-Scale Dataset,Geon Choi; Hangyul Yoon; Hyunju Shin; Hyunki Park; S. Seo; Eunho Yang; Edward Choi,2025,2025-11-19,arXiv.org,10.48550/arXiv.2511.15186,2511.15186,"The applicability of current lesion segmentation models for chest X-rays (CXRs) has been limited both by a small number of target labels and the reliance on complex, expert-level text inputs, creating a barrier to practical use. To address these limitations, we introduce instruction-guided lesion segmentation (ILS), a medical-domain adaptation of referring image segmentation (RIS) designed to segment diverse lesion types based on simple, user-friendly instructions. Under this task, we construct MIMIC-ILS, the first large-scale instruction-answer dataset for CXR lesion segmentation, using our fully automated multimodal pipeline that generates annotations from CXR images and their corresponding reports. MIMIC-ILS contains 1.1M instruction-answer pairs derived from 192K images and 91K unique segmentation masks, covering seven major lesion types. To empirically demonstrate its utility, we present ROSALIA, a LISA model fine-tuned on the MIMIC-ILS dataset. ROSALIA can segment diverse lesions and provide textual explanations in response to user instructions. The model achieves high accuracy in our newly proposed task, highlighting the effectiveness of our pipeline and the value of MIMIC-ILS as a foundational resource for pixel-level CXR lesion grounding. The dataset and model are available at https://github.com/checkoneee/ROSALIA.",https://www.semanticscholar.org/paper/1410fff9fedf468cd5b4a82e4eda597f68151201
15be16201602f4ffec57eaa78cd6dffd99cacaaf,Multimodal deep learning for predicting in-hospital mortality in heart failure patients using longitudinal chest X-rays and electronic health records,Deng-ao Li; W. Xing; Jumin Zhao; Changcheng Shi; Fei Wang,2025,2025-01-09,The International Journal of Cardiovascular Imaging,10.1007/s10554-025-03322-z,,,https://www.semanticscholar.org/paper/15be16201602f4ffec57eaa78cd6dffd99cacaaf
167b25d56b19de18b0fc6b11834acb52051dee21,"Constructing a Unified Vision-Language Model for Chest Radiograph-based Diagnostics, Medical Education, and Data Augmentation.",Ling Yang; Xinyu Liang; Zhanyu Wang; Ziyu Diao; Xuan Huang; Die Shen; Xin Tan; Haifeng Li; Zhenghao Chen; Shijun Qiu; Luping Zhou,2025,2025-12-01,Radiology: Cardiothoracic Imaging,10.1148/ryct.250033,,"Purpose To develop MedXChat, a large language model (LLM) capable of integrating radiology report generation, visual question answering (VQA), and text-to-image synthesis and evaluate its performance via computational metrics and expert radiologist assessments. Materials and Methods In this retrospective study, MedXChat was trained on the MIMIC Chest X-ray (MIMIC-CXR) database, comprising 270 790 chest radiograph-report pairs, 54 138 VQA samples, and 7500 text-to-image instruction pairs. Data were collected from 2011 to 2016. Computational evaluations of MedXChat performance were conducted using the F1 score, area under the receiver operating characteristic curve (AUC), and Fréchet inception distance (FID). Radiologist evaluations involved six experts-three junior, two senior, and one supervisor-who assessed 50 random MedXChat outputs for accuracy, consistency, and alignment with clinical standards. Results In the chest radiograph-to-report test set, MedXChat achieved an AUC of 0.67 (95% CI: 0.61, 0.75), higher than UniXGen (AUC, 0.54; P < .001) and LLM-CXR (AUC, 0.63; P = .02). Its F1 score was 0.44 versus 0.26 (P < .001) and 0.41 (P = .04), respectively. In chest radiograph-VQA, MedXChat showed higher accuracy for edema (73% vs 54% for LLM-CXR and 60% for LLaVA-Med) and pleural effusion (80% vs 53% for LLM-CXR and 61% for LLaVA-Med; all P ≤ .01). In text-to-image synthesis, it achieved the lowest FID (43.46 vs 73.29 and 106.17; P < .001) and the highest classification accuracy (71.5% vs 68.6% and 67.2%; P ≤ .05), producing high-quality images including lateral views. Conclusion MedXChat integrated report generation, VQA, and image synthesis within a unified framework, achieving state-of-the-art performance. MedXChat may support future professional applications and enhance radiologic workflows, education, and data augmentation. Keywords: Computer Aided Diagnosis (CAD), Applications - Decision Support, Applications - Multimodal, Outcomes Analysis, Technology Assessment, Comparative Studies Supplemental material is available for this article. © RSNA, 2025.",https://www.semanticscholar.org/paper/167b25d56b19de18b0fc6b11834acb52051dee21
175485233137380f831ea4e9a144de5bac81a85b,Cross-Modal Retrieval and Retrieval-Augmented Inference for IoT-Enabled Clinical Decision Support,Tejeswar Reddy Velpucharla; Subhash Bhagavan Kommina,2026,2026-03-12,2026 IEEE International Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation (IATMSI),10.1109/IATMSI68868.2026.11465516,,"Early clinical decisions increasingly rely on heterogeneous IoT streams (wearables, bedside waveforms, point-of-care imaging), yet current multimodal systems remain vulnerable to retrieval errors and unsupported LLM assertions. This paper proposes a topology-aware cross-modal retrieval and retrieval-augmented inference pipeline that fuses image and time-series embeddings via a domain-adapted contrastive dual encoder, regularizes embedding neighbourhood geometry with persistent homology, and conditions a frozen LLM through a BLIP-2-style Q-former for evidence-grounded generation. Evaluation on MIMIC-CXR and ROCO-style radiology corpora demonstrates substantial gains: Recall@1 $\cong 0.78$ ($\approx+9$ percentage points vs. a BiomedCLIP baseline) and mAP @ 10 $\approx$ 0.72, together with an absolute +0.15 increase in evidencecoverage (0.81 vs. 0.66), corresponding to $\approx 23 \%$ relative reduction in unsupported LLM assertions. Key contributions are: (i) a persistent-homology embedding regularizer for modality-invariant geometric alignment; (ii) an IoT-aware hybrid retrieval index and pruning strategy for bounded latency; and (iii) comprehensive empirical validation including ablations and clinician-adjudicated concordance analyses on MIMIC-derived datasets.",https://www.semanticscholar.org/paper/175485233137380f831ea4e9a144de5bac81a85b
17d72e4fb69990abab7fe51a115da51c6898c3de,NEURAL: Attention-Guided Pruning for Unified Multimodal Resource-Constrained Clinical Evaluation,Devvrat Joshi; I. Rekik,2025,2025-08-13,CLIP@MICCAI,10.48550/arXiv.2508.09715,2508.09715,"The rapid growth of multimodal medical imaging data presents significant storage and transmission challenges, particularly in resource-constrained clinical settings. We propose NEURAL, a novel framework that addresses this by using semantics-guided data compression. Our approach repurposes cross-attention scores between the image and its radiological report from a fine-tuned generative vision-language model to structurally prune chest X-rays, preserving only diagnostically critical regions. This process transforms the image into a highly compressed, graph representation. This unified graph-based representation fuses the pruned visual graph with a knowledge graph derived from the clinical report, creating a universal data structure that simplifies downstream modeling. Validated on the MIMIC-CXR and CheXpert Plus dataset for pneumonia detection, NEURAL achieves a 93.4-97.7\% reduction in image data size while maintaining a high diagnostic performance of 0.88-0.95 AUC, outperforming other baseline models that use uncompressed data. By creating a persistent, task-agnostic data asset, NEURAL resolves the trade-off between data size and clinical utility, enabling efficient workflows and teleradiology without sacrificing performance. Our NEURAL code is available at https://github.com/basiralab/NEURAL.",https://www.semanticscholar.org/paper/17d72e4fb69990abab7fe51a115da51c6898c3de
19b57b9244886e224195299b29b5920cfeba4f9a,Zero-Shot Medical Diagnosis Using Multimodal Foundation Models,Amitabh Shanker; Anannya Mishra,2025,2025-09-19,2025 IEEE 4th International Conference for Advancement in Technology (ICONAT),10.1109/ICONAT66879.2025.11362506,,"We propose a robust zero-shot medical diagnosis framework leveraging multimodal foundation models to identify novel diseases from text, images, and speech inputs. Using a pipeline based on CLIP and BioGPT, with evaluations on CheXpert and MIMIC-CXR datasets, we simulate unseen diseases and test the system's generalization ability. We perform a detailed performance comparison with three alternative models, conduct ablation studies, present embedding-based similarity modeling, and assess the system's scalability and efficiency. Results show that domain-specific prompt tuning and vision-language fusion significantly enhance accuracy, suggesting transformative potential in real-world low-resource healthcare environments.",https://www.semanticscholar.org/paper/19b57b9244886e224195299b29b5920cfeba4f9a
1a3d19651573cbd27a3d3895c4e17c0b3a500241,EvtGraph: Event-Adaptive Compression for Sparse Temporal Graph Learning in Multimodal Time Series,Ziqian Wang; Tingxiong Xiao; Yuxiao Cheng; J. Suo,2026,2026-08-05,,,2608.04368,"Multimodal temporal data are inherently irregular and uneven in information density, yet most models rely on uniform discretization, leading to inefficient representations. We propose \textbf{EvtGraph}, a unified framework that aligns computation with temporal salience under explicit budget constraints. EvtGraph reparameterizes sequences into event-level tokens via event-adaptive compression (EAMC), selects a compact subset with a node budget (NBC), and performs temporally constrained sparse graph reasoning (T2SG). This transforms dense sequences into structured computation over salient events, reducing complexity while preserving critical transitions. We show that this design provides a practical mechanism for allocating representational capacity under a fixed budget, yielding a consistent performance--efficiency trade-off, where a small budget is often sufficient in practice. Experiments on multimodal clinical (MIMIC-IV + CXR) and cross-domain benchmarks demonstrate that EvtGraph outperforms both Transformer-based and recurrent baselines while significantly improving efficiency. These results suggest that budget-constrained event-centric representation provides a general paradigm for learning from high-redundancy temporal data.",https://www.semanticscholar.org/paper/1a3d19651573cbd27a3d3895c4e17c0b3a500241
1dee1af235b05a1424158a73c9332f2389bc8092,MedPatch: Confidence-Guided Multi-Stage Fusion for Multimodal Clinical Data,Baraa Al Jorf; Farah E. Shamout,2025,2025-08-07,Machine Learning in Health Care,10.48550/arXiv.2508.09182,2508.09182,"Clinical decision-making relies on the integration of information across various data modalities, such as clinical time-series, medical images and textual reports. Compared to other domains, real-world medical data is heterogeneous in nature, limited in size, and sparse due to missing modalities. This significantly limits model performance in clinical prediction tasks. Inspired by clinical workflows, we introduce MedPatch, a multi-stage multimodal fusion architecture, which seamlessly integrates multiple modalities via confidence-guided patching. MedPatch comprises three main components: (i) a multi-stage fusion strategy that leverages joint and late fusion simultaneously, (ii) a missingness-aware module that handles sparse samples with missing modalities, (iii) a joint fusion module that clusters latent token patches based on calibrated unimodal token-level confidence. We evaluated MedPatch using real-world data consisting of clinical time-series data, chest X-ray images, radiology reports, and discharge notes extracted from the MIMIC-IV, MIMIC-CXR, and MIMIC-Notes datasets on two benchmark tasks, namely in-hospital mortality prediction and clinical condition classification. Compared to existing baselines, MedPatch achieves state-of-the-art performance. Our work highlights the effectiveness of confidence-guided multi-stage fusion in addressing the heterogeneity of multimodal data, and establishes new state-of-the-art benchmark results for clinical prediction tasks.",https://www.semanticscholar.org/paper/1dee1af235b05a1424158a73c9332f2389bc8092
1ea91b43f1ef53a24d2f6a5e55baeb939f72bdec,Truth-Anchored Evidence-Sensitive Training for Multimodal Radiology LLMs via Dual-Extractor Disagreement and Deterministic Counterfactual Constraints,Xiong Luo,2026,,"Computers, Materials &amp; Continua",10.32604/cmc.2026.081416,,": Large multimodal models (LMMs) can produce fluent radiology reports, yet two clinically important error modes remain common: unsupported assertions and missed findings. Optimizing both under open supervision remains difficult because many pipelines still rely on overlapping parser families during training and evaluation. This paper introduces Truth-Anchored Dual-Extractor Counterfactual-Constrained Training (TA-DECT), which combines an ontology-derived atomic finding interface with four coupled objectives: structured prediction, dual-extractor minimax consistency on generated reports, deterministic counterfactual selectivity under evidence removal, and label-anchored completeness. In matched-path internal comparisons across chest radiographs (CheXpert, MIMIC-CXR, MIMIC-CXR-JPG) and chest computed tomography (CT; CT-RATE), TA-DECT improves truth-anchored F1 while reducing both missed-finding and unsupported-assertion rates, with concurrent gains in calibration and selectivity. On held-out region-of-interest (ROI) datasets (MS-CXR, VinDr-CXR), it also improves coarse evidence linkage and intervention-targeted confidence responses under occlusion. In this revision, the strongest claims are kept explicitly anchored to structured labels and ROI references, counterfactual evidence-sensitivity summaries are interpreted with bootstrap uncertainty, and parser-derived report metrics are retained only as supplementary diagnostics.",https://www.semanticscholar.org/paper/1ea91b43f1ef53a24d2f6a5e55baeb939f72bdec
1f5e1a036b24b9dd34c006ba3bb61119624f4fdb,A Comprehensive Study of GPT-4V's Multimodal Capabilities in Medical Imaging,Yingshu Li; Yunyi Liu; Zhanyu Wang; Xinyu Liang; Lingqiao Liu; Lei Wang; Leyang Cui; Zhaopeng Tu; Longyue Wang; Luping Zhou,2023,2023-10-31,medRxiv,10.1101/2023.11.03.23298067,2310.20381,"This paper presents a comprehensive evaluation of GPT-4V's capabilities across diverse medical imaging tasks, including Radiology Report Generation, Medical Visual Question Answering (VQA), and Visual Grounding. While prior efforts have explored GPT-4V's performance in medical imaging, to the best of our knowledge, our study represents the first quantitative evaluation on publicly available benchmarks. Our findings highlight GPT-4V's potential in generating descriptive reports for chest X-ray images, particularly when guided by well-structured prompts. However, its performance on the MIMIC-CXR dataset benchmark reveals areas for improvement in certain evaluation metrics, such as CIDEr. In the domain of Medical VQA, GPT-4V demonstrates proficiency in distinguishing between question types but falls short of prevailing benchmarks in terms of accuracy. Furthermore, our analysis finds the limitations of conventional evaluation metrics like the BLEU score, advocating for the development of more semantically robust assessment methods. In the field of Visual Grounding, GPT-4V exhibits preliminary promise in recognizing bounding boxes, but its precision is lacking, especially in identifying specific medical organs and signs. Our evaluation underscores the significant potential of GPT-4V in the medical imaging domain, while also emphasizing the need for targeted refinements to fully unlock its capabilities.",https://www.semanticscholar.org/paper/1f5e1a036b24b9dd34c006ba3bb61119624f4fdb
